date,state,latitude,longitude,temp_max,temp_min,temp_mean,temp_max_source,temp_min_source,temp_mean_source,precipitation,humidity,solar_radiation,data_source,temp_range,gdd,precipitation_7d_sum,heat_stress_days,et_proxy,water_availability_index,year,month,state_normalized,yield_proxy,temp_mean_main,precipitation_main,solar_radiation_main,soil_ph,Fpar,NDVI,Lai
2015-11-16,Patna,25.6,85.1,31.86,18.38,,nasa_power,nasa_power,nasa_power,,43.91,11.05,nasa_power,13.48,,0.0,0,0.1105,,2015,11,Patna,,,,,,,,
2015-11-17,Patna,25.6,85.1,32.75,19.87,,nasa_power,nasa_power,nasa_power,,40.76,10.98,nasa_power,12.88,,0.0,0,0.1098,,2015,11,Patna,,,,,,,,
2015-11-18,Patna,25.6,85.1,31.72,19.52,,nasa_power,nasa_power,nasa_power,,47.72,9.99,nasa_power,12.2,,0.0,0,0.0999,,2015,11,Patna,,,,,,,,
2015-11-19,Patna,25.6,85.1,30.03,16.73,,nasa_power,nasa_power,nasa_power,,48.95,11.34,nasa_power,13.3,,0.0,0,0.1134,,2015,11,Patna,,,,,,,,
2015-11-20,Patna,25.6,85.1,30.41,16.03,,nasa_power,nasa_power,nasa_power,,41.68,14.27,nasa_power,14.38,,0.0,0,0.1427,,2015,11,Patna,,,,,,,,
2015-11-21,Patna,25.6,85.1,30.33,15.49,,nasa_power,nasa_power,nasa_power,,41.09,14.07,nasa_power,14.839999999999998,,0.0,0,0.1407,,2015,11,Patna,,,,,,,,
2015-11-22,Patna,25.6,85.1,29.75,16.46,,nasa_power,nasa_power,nasa_power,,40.67,13.46,nasa_power,13.29,,0.0,0,0.1346,,2015,11,Patna,,,,,,,,
2015-11-23,Patna,25.6,85.1,29.5,17.11,,nasa_power,nasa_power,nasa_power,,43.34,13.07,nasa_power,12.39,,0.0,0,0.1307,,2015,11,Patna,,,,,,,,
2015-11-24,Patna,25.6,85.1,29.34,16.75,,nasa_power,nasa_power,nasa_power,,49.61,13.81,nasa_power,12.59,,0.0,0,0.1381,,2015,11,Patna,,,,,,,,
2015-11-25,Patna,25.6,85.1,28.91,15.15,,nasa_power,nasa_power,nasa_power,,49.54,12.95,nasa_power,13.76,,0.0,0,0.1295,,2015,11,Patna,,,,,,,,
2015-11-26,Patna,25.6,85.1,29.64,15.0,,nasa_power,nasa_power,nasa_power,,43.48,11.62,nasa_power,14.64,,0.0,0,0.1162,,2015,11,Patna,,,,,,,,
2015-11-27,Patna,25.6,85.1,28.75,14.87,,nasa_power,nasa_power,nasa_power,,39.35,12.05,nasa_power,13.88,,0.0,0,0.1205,,2015,11,Patna,,,,,,,,
2015-11-28,Patna,25.6,85.1,31.03,15.29,,nasa_power,nasa_power,nasa_power,,45.96,12.39,nasa_power,15.740000000000002,,0.0,0,0.1239,,2015,11,Patna,,,,,,,,
2015-11-29,Patna,25.6,85.1,30.92,16.99,,nasa_power,nasa_power,nasa_power,,54.93,11.93,nasa_power,13.930000000000003,,0.0,0,0.1193,,2015,11,Patna,,,,,,,,
2015-11-30,Patna,25.6,85.1,31.67,18.91,,nasa_power,nasa_power,nasa_power,,55.01,11.44,nasa_power,12.760000000000002,,0.0,0,0.1144,,2015,11,Patna,,,,,,,,
2015-12-01,Patna,25.6,85.1,31.96,19.1,,nasa_power,nasa_power,nasa_power,,52.38,11.5,nasa_power,12.86,,0.0,0,0.115,,2015,12,Patna,,,,,,,,
2015-12-02,Patna,25.6,85.1,30.93,18.26,,nasa_power,nasa_power,nasa_power,,49.41,9.9,nasa_power,12.669999999999998,,0.0,0,0.099,,2015,12,Patna,,,,,,,,
2015-12-03,Patna,25.6,85.1,28.91,16.51,,nasa_power,nasa_power,nasa_power,,63.87,8.81,nasa_power,12.4,,0.0,0,0.0881,,2015,12,Patna,,,,,,,,
2015-12-04,Patna,25.6,85.1,28.06,14.72,,nasa_power,nasa_power,nasa_power,,52.28,10.29,nasa_power,13.339999999999998,,0.0,0,0.1028999999999999,,2015,12,Patna,,,,,,,,
2015-12-05,Patna,25.6,85.1,28.3,15.05,,nasa_power,nasa_power,nasa_power,,48.6,7.07,nasa_power,13.25,,0.0,0,0.0707,,2015,12,Patna,,,,,,,,
2015-12-06,Patna,25.6,85.1,27.4,14.94,,nasa_power,nasa_power,nasa_power,,50.77,9.0,nasa_power,12.46,,0.0,0,0.09,,2015,12,Patna,,,,,,,,
2015-12-07,Patna,25.6,85.1,26.95,14.7,,nasa_power,nasa_power,nasa_power,,52.72,10.84,nasa_power,12.25,,0.0,0,0.1084,,2015,12,Patna,,,,,,,,
2015-12-08,Patna,25.6,85.1,27.7,13.67,,nasa_power,nasa_power,nasa_power,,49.39,8.9,nasa_power,14.03,,0.0,0,0.089,,2015,12,Patna,,,,,,,,
2015-12-09,Patna,25.6,85.1,26.6,12.48,,nasa_power,nasa_power,nasa_power,,42.84,6.12,nasa_power,14.12,,0.0,0,0.0612,,2015,12,Patna,,,,,,,,
2015-12-10,Patna,25.6,85.1,27.71,12.77,,nasa_power,nasa_power,nasa_power,,39.86,5.77,nasa_power,14.94,,0.0,0,0.0576999999999999,,2015,12,Patna,,,,,,,,
2015-12-11,Patna,25.6,85.1,29.84,13.9,,nasa_power,nasa_power,nasa_power,,39.36,8.2,nasa_power,15.94,,0.0,0,0.0819999999999999,,2015,12,Patna,,,,,,,,
2015-12-12,Patna,25.6,85.1,29.5,15.21,,nasa_power,nasa_power,nasa_power,,49.85,8.0,nasa_power,14.29,,0.0,0,0.08,,2015,12,Patna,,,,,,,,
2015-12-13,Patna,25.6,85.1,27.12,11.75,,nasa_power,nasa_power,nasa_power,,43.01,9.26,nasa_power,15.37,,0.0,0,0.0926,,2015,12,Patna,,,,,,,,
2015-12-14,Patna,25.6,85.1,25.27,10.1,,nasa_power,nasa_power,nasa_power,,38.76,10.24,nasa_power,15.17,,0.0,0,0.1024,,2015,12,Patna,,,,,,,,
2015-12-15,Patna,25.6,85.1,24.23,7.78,,nasa_power,nasa_power,nasa_power,,40.72,11.74,nasa_power,16.45,,0.0,0,0.1174,,2015,12,Patna,,,,,,,,
2015-12-16,Patna,25.6,85.1,24.25,8.97,,nasa_power,nasa_power,nasa_power,,34.46,9.91,nasa_power,15.28,,0.0,0,0.0991,,2015,12,Patna,,,,,,,,
2015-12-17,Patna,25.6,85.1,24.93,9.19,,nasa_power,nasa_power,nasa_power,,32.05,10.76,nasa_power,15.74,,0.0,0,0.1076,,2015,12,Patna,,,,,,,,
2015-12-18,Patna,25.6,85.1,23.48,9.55,,nasa_power,nasa_power,nasa_power,,35.24,9.05,nasa_power,13.93,,0.0,0,0.0905,,2015,12,Patna,,,,,,,,
2015-12-19,Patna,25.6,85.1,24.16,6.7,,nasa_power,nasa_power,nasa_power,,34.75,9.15,nasa_power,17.46,,0.0,0,0.0915,,2015,12,Patna,,,,,,,,
2015-12-20,Patna,25.6,85.1,23.92,7.2,,nasa_power,nasa_power,nasa_power,,35.65,10.96,nasa_power,16.720000000000002,,0.0,0,0.1096,,2015,12,Patna,,,,,,,,
2015-12-21,Patna,25.6,85.1,23.17,11.25,,nasa_power,nasa_power,nasa_power,,35.51,8.72,nasa_power,11.920000000000002,,0.0,0,0.0872,,2015,12,Patna,,,,,,,,
2015-12-22,Patna,25.6,85.1,24.23,9.69,,nasa_power,nasa_power,nasa_power,,44.07,10.69,nasa_power,14.54,,0.0,0,0.1069,,2015,12,Patna,,,,,,,,
2015-12-23,Patna,25.6,85.1,25.02,11.46,,nasa_power,nasa_power,nasa_power,,44.36,10.61,nasa_power,13.56,,0.0,0,0.1061,,2015,12,Patna,,,,,,,,
2015-12-24,Patna,25.6,85.1,23.97,11.18,,nasa_power,nasa_power,nasa_power,,37.16,10.24,nasa_power,12.79,,0.0,0,0.1024,,2015,12,Patna,,,,,,,,
2015-12-25,Patna,25.6,85.1,23.79,7.06,,nasa_power,nasa_power,nasa_power,,36.09,11.41,nasa_power,16.73,,0.0,0,0.1141,,2015,12,Patna,,,,,,,,
2015-12-26,Patna,25.6,85.1,24.23,6.57,,nasa_power,nasa_power,nasa_power,,32.17,13.22,nasa_power,17.66,,0.0,0,0.1322,,2015,12,Patna,,,,,,,,
2015-12-27,Patna,25.6,85.1,25.3,7.6,,nasa_power,nasa_power,nasa_power,,26.41,12.02,nasa_power,17.700000000000003,,0.0,0,0.1202,,2015,12,Patna,,,,,,,,
2015-12-28,Patna,25.6,85.1,25.06,8.89,,nasa_power,nasa_power,nasa_power,,31.5,11.03,nasa_power,16.169999999999998,,0.0,0,0.1103,,2015,12,Patna,,,,,,,,
2015-12-29,Patna,25.6,85.1,26.71,10.26,,nasa_power,nasa_power,nasa_power,,39.67,10.77,nasa_power,16.450000000000003,,0.0,0,0.1077,,2015,12,Patna,,,,,,,,
2015-12-30,Patna,25.6,85.1,25.6,12.39,,nasa_power,nasa_power,nasa_power,,37.02,10.42,nasa_power,13.21,,0.0,0,0.1042,,2015,12,Patna,,,,,,,,
2015-12-31,Patna,25.6,85.1,26.66,12.49,,nasa_power,nasa_power,nasa_power,,36.52,11.25,nasa_power,14.17,,0.0,0,0.1125,,2015,12,Patna,,,,,,,,
2016-01-01,Patna,25.6,85.1,26.7,11.3,,nasa_power,nasa_power,nasa_power,,36.11,13.04,nasa_power,15.4,,0.0,0,0.1304,,2016,1,Patna,,,,,,,,
2016-01-02,Patna,25.6,85.1,25.91,10.06,,nasa_power,nasa_power,nasa_power,,34.77,12.45,nasa_power,15.85,,0.0,0,0.1245,,2016,1,Patna,,,,,,,,
2016-01-03,Patna,25.6,85.1,25.54,9.3,,nasa_power,nasa_power,nasa_power,,30.4,9.62,nasa_power,16.24,,0.0,0,0.0962,,2016,1,Patna,,,,,,,,
