date,state,latitude,longitude,temp_max,temp_min,temp_mean,temp_max_source,temp_min_source,temp_mean_source,precipitation,humidity,solar_radiation,data_source,temp_range,gdd,precipitation_7d_sum,heat_stress_days,et_proxy,water_availability_index,year,month
2015-10-16,Bhopal,23.25,77.42,32.08,19.59,,nasa_power,nasa_power,nasa_power,,66.66,19.55,nasa_power,12.489999999999998,,0.0,0,0.1955,,2015,10
2015-10-17,Bhopal,23.25,77.42,32.9,19.66,,nasa_power,nasa_power,nasa_power,,56.17,19.47,nasa_power,13.239999999999998,,0.0,0,0.19469999999999998,,2015,10
2015-10-18,Bhopal,23.25,77.42,34.22,18.93,,nasa_power,nasa_power,nasa_power,,52.47,18.54,nasa_power,15.29,,0.0,0,0.18539999999999998,,2015,10
2015-10-19,Bhopal,23.25,77.42,34.59,20.61,,nasa_power,nasa_power,nasa_power,,51.05,17.78,nasa_power,13.980000000000004,,0.0,0,0.1778,,2015,10
2015-10-20,Bhopal,23.25,77.42,33.77,20.06,,nasa_power,nasa_power,nasa_power,,56.36,16.71,nasa_power,13.710000000000004,,0.0,0,0.1671,,2015,10
2015-10-21,Bhopal,23.25,77.42,33.36,20.98,,nasa_power,nasa_power,nasa_power,,55.88,15.83,nasa_power,12.379999999999999,,0.0,0,0.1583,,2015,10
2015-10-22,Bhopal,23.25,77.42,33.39,21.35,,nasa_power,nasa_power,nasa_power,,55.9,13.8,nasa_power,12.04,,0.0,0,0.138,,2015,10
2015-10-23,Bhopal,23.25,77.42,33.58,19.71,,nasa_power,nasa_power,nasa_power,,54.5,18.11,nasa_power,13.869999999999997,,0.0,0,0.1811,,2015,10
2015-10-24,Bhopal,23.25,77.42,33.33,19.36,,nasa_power,nasa_power,nasa_power,,52.53,17.59,nasa_power,13.969999999999999,,0.0,0,0.1759,,2015,10
2015-10-25,Bhopal,23.25,77.42,33.38,20.32,,nasa_power,nasa_power,nasa_power,,57.57,15.7,nasa_power,13.060000000000002,,0.0,0,0.157,,2015,10
2015-10-26,Bhopal,23.25,77.42,28.39,20.69,,nasa_power,nasa_power,nasa_power,,74.05,10.11,nasa_power,7.699999999999999,,0.0,0,0.1011,,2015,10
2015-10-27,Bhopal,23.25,77.42,31.88,20.19,,nasa_power,nasa_power,nasa_power,,66.76,10.5,nasa_power,11.689999999999998,,0.0,0,0.105,,2015,10
2015-10-28,Bhopal,23.25,77.42,29.77,19.49,,nasa_power,nasa_power,nasa_power,,66.36,13.64,nasa_power,10.280000000000001,,0.0,0,0.13640000000000002,,2015,10
2015-10-29,Bhopal,23.25,77.42,27.37,17.02,,nasa_power,nasa_power,nasa_power,,72.2,9.68,nasa_power,10.350000000000001,,0.0,0,0.0968,,2015,10
2015-10-30,Bhopal,23.25,77.42,27.41,15.43,,nasa_power,nasa_power,nasa_power,,69.65,18.28,nasa_power,11.98,,0.0,0,0.18280000000000002,,2015,10
2015-10-31,Bhopal,23.25,77.42,28.25,14.09,,nasa_power,nasa_power,nasa_power,,69.51,16.23,nasa_power,14.16,,0.0,0,0.1623,,2015,10
2015-11-01,Bhopal,23.25,77.42,29.06,16.58,,nasa_power,nasa_power,nasa_power,,72.26,16.96,nasa_power,12.48,,0.0,0,0.1696,,2015,11
2015-11-02,Bhopal,23.25,77.42,29.98,15.99,,nasa_power,nasa_power,nasa_power,,68.4,16.31,nasa_power,13.99,,0.0,0,0.1631,,2015,11
2015-11-03,Bhopal,23.25,77.42,30.58,17.11,,nasa_power,nasa_power,nasa_power,,64.11,15.73,nasa_power,13.469999999999999,,0.0,0,0.1573,,2015,11
2015-11-04,Bhopal,23.25,77.42,31.19,19.63,,nasa_power,nasa_power,nasa_power,,57.86,15.07,nasa_power,11.560000000000002,,0.0,0,0.1507,,2015,11
2015-11-05,Bhopal,23.25,77.42,31.68,19.52,,nasa_power,nasa_power,nasa_power,,52.31,14.8,nasa_power,12.16,,0.0,0,0.14800000000000002,,2015,11
2015-11-06,Bhopal,23.25,77.42,32.09,21.33,,nasa_power,nasa_power,nasa_power,,48.01,16.37,nasa_power,10.760000000000005,,0.0,0,0.1637,,2015,11
2015-11-07,Bhopal,23.25,77.42,32.13,20.97,,nasa_power,nasa_power,nasa_power,,51.71,15.76,nasa_power,11.160000000000004,,0.0,0,0.1576,,2015,11
2015-11-08,Bhopal,23.25,77.42,31.39,19.6,,nasa_power,nasa_power,nasa_power,,57.06,14.69,nasa_power,11.79,,0.0,0,0.1469,,2015,11
2015-11-09,Bhopal,23.25,77.42,31.26,20.14,,nasa_power,nasa_power,nasa_power,,58.21,14.2,nasa_power,11.120000000000001,,0.0,0,0.142,,2015,11
2015-11-10,Bhopal,23.25,77.42,31.11,18.31,,nasa_power,nasa_power,nasa_power,,58.46,14.13,nasa_power,12.8,,0.0,0,0.1413,,2015,11
2015-11-11,Bhopal,23.25,77.42,32.16,20.76,,nasa_power,nasa_power,nasa_power,,53.8,14.36,nasa_power,11.399999999999995,,0.0,0,0.1436,,2015,11
2015-11-12,Bhopal,23.25,77.42,32.05,17.38,,nasa_power,nasa_power,nasa_power,,59.41,15.79,nasa_power,14.669999999999998,,0.0,0,0.15789999999999998,,2015,11
2015-11-13,Bhopal,23.25,77.42,30.96,16.52,,nasa_power,nasa_power,nasa_power,,57.81,15.74,nasa_power,14.440000000000001,,0.0,0,0.1574,,2015,11
2015-11-14,Bhopal,23.25,77.42,32.13,17.75,,nasa_power,nasa_power,nasa_power,,51.59,16.48,nasa_power,14.380000000000003,,0.0,0,0.1648,,2015,11
2015-11-15,Bhopal,23.25,77.42,32.14,17.55,,nasa_power,nasa_power,nasa_power,,49.71,16.76,nasa_power,14.59,,0.0,0,0.16760000000000003,,2015,11
2015-11-16,Bhopal,23.25,77.42,31.66,17.93,,nasa_power,nasa_power,nasa_power,,43.68,16.78,nasa_power,13.73,,0.0,0,0.1678,,2015,11
2015-11-17,Bhopal,23.25,77.42,30.96,14.89,,nasa_power,nasa_power,nasa_power,,50.24,16.55,nasa_power,16.07,,0.0,0,0.1655,,2015,11
2015-11-18,Bhopal,23.25,77.42,29.83,13.33,,nasa_power,nasa_power,nasa_power,,50.84,16.66,nasa_power,16.5,,0.0,0,0.1666,,2015,11
2015-11-19,Bhopal,23.25,77.42,30.35,11.61,,nasa_power,nasa_power,nasa_power,,42.65,17.33,nasa_power,18.740000000000002,,0.0,0,0.17329999999999998,,2015,11
2015-11-20,Bhopal,23.25,77.42,30.34,11.81,,nasa_power,nasa_power,nasa_power,,45.1,16.86,nasa_power,18.53,,0.0,0,0.1686,,2015,11
2015-11-21,Bhopal,23.25,77.42,30.3,12.49,,nasa_power,nasa_power,nasa_power,,49.71,16.37,nasa_power,17.810000000000002,,0.0,0,0.1637,,2015,11
2015-11-22,Bhopal,23.25,77.42,30.13,14.7,,nasa_power,nasa_power,nasa_power,,48.47,13.42,nasa_power,15.43,,0.0,0,0.1342,,2015,11
2015-11-23,Bhopal,23.25,77.42,28.84,16.09,,nasa_power,nasa_power,nasa_power,,48.9,14.01,nasa_power,12.75,,0.0,0,0.1401,,2015,11
2015-11-24,Bhopal,23.25,77.42,26.7,17.31,,nasa_power,nasa_power,nasa_power,,52.1,12.63,nasa_power,9.39,,0.0,0,0.12630000000000002,,2015,11
2015-11-25,Bhopal,23.25,77.42,30.85,15.82,,nasa_power,nasa_power,nasa_power,,42.84,15.03,nasa_power,15.030000000000001,,0.0,0,0.1503,,2015,11
2015-11-26,Bhopal,23.25,77.42,31.54,14.63,,nasa_power,nasa_power,nasa_power,,38.92,15.25,nasa_power,16.909999999999997,,0.0,0,0.1525,,2015,11
2015-11-27,Bhopal,23.25,77.42,29.58,16.01,,nasa_power,nasa_power,nasa_power,,39.75,14.38,nasa_power,13.569999999999997,,0.0,0,0.1438,,2015,11
2015-11-28,Bhopal,23.25,77.42,28.47,15.05,,nasa_power,nasa_power,nasa_power,,32.22,7.03,nasa_power,13.419999999999998,,0.0,0,0.0703,,2015,11
2015-11-29,Bhopal,23.25,77.42,29.8,16.32,,nasa_power,nasa_power,nasa_power,,52.08,10.97,nasa_power,13.48,,0.0,0,0.1097,,2015,11
2015-11-30,Bhopal,23.25,77.42,31.64,18.42,,nasa_power,nasa_power,nasa_power,,57.59,12.54,nasa_power,13.219999999999999,,0.0,0,0.12539999999999998,,2015,11
2015-12-01,Bhopal,23.25,77.42,32.7,17.72,,nasa_power,nasa_power,nasa_power,,45.98,14.29,nasa_power,14.980000000000004,,0.0,0,0.1429,,2015,12
2015-12-02,Bhopal,23.25,77.42,31.63,18.98,,nasa_power,nasa_power,nasa_power,,44.34,13.58,nasa_power,12.649999999999999,,0.0,0,0.1358,,2015,12
2015-12-03,Bhopal,23.25,77.42,29.46,13.77,,nasa_power,nasa_power,nasa_power,,46.22,13.86,nasa_power,15.690000000000001,,0.0,0,0.1386,,2015,12
2015-12-04,Bhopal,23.25,77.42,29.0,11.8,,nasa_power,nasa_power,nasa_power,,43.47,15.25,nasa_power,17.2,,0.0,0,0.1525,,2015,12
2015-12-05,Bhopal,23.25,77.42,30.52,11.19,,nasa_power,nasa_power,nasa_power,,33.76,16.78,nasa_power,19.33,,0.0,0,0.1678,,2015,12
2015-12-06,Bhopal,23.25,77.42,30.29,10.92,,nasa_power,nasa_power,nasa_power,,33.93,17.3,nasa_power,19.369999999999997,,0.0,0,0.17300000000000001,,2015,12
2015-12-07,Bhopal,23.25,77.42,30.06,11.16,,nasa_power,nasa_power,nasa_power,,32.32,17.11,nasa_power,18.9,,0.0,0,0.1711,,2015,12
2015-12-08,Bhopal,23.25,77.42,30.55,11.27,,nasa_power,nasa_power,nasa_power,,29.24,16.79,nasa_power,19.28,,0.0,0,0.1679,,2015,12
2015-12-09,Bhopal,23.25,77.42,30.37,10.9,,nasa_power,nasa_power,nasa_power,,28.65,16.3,nasa_power,19.47,,0.0,0,0.163,,2015,12
2015-12-10,Bhopal,23.25,77.42,31.28,14.96,,nasa_power,nasa_power,nasa_power,,29.9,13.42,nasa_power,16.32,,0.0,0,0.1342,,2015,12
2015-12-11,Bhopal,23.25,77.42,29.48,15.18,,nasa_power,nasa_power,nasa_power,,35.47,15.45,nasa_power,14.3,,0.0,0,0.1545,,2015,12
2015-12-12,Bhopal,23.25,77.42,28.0,10.77,,nasa_power,nasa_power,nasa_power,,29.56,16.09,nasa_power,17.23,,0.0,0,0.16090000000000002,,2015,12
2015-12-13,Bhopal,23.25,77.42,27.61,8.6,,nasa_power,nasa_power,nasa_power,,29.53,15.49,nasa_power,19.009999999999998,,0.0,0,0.1549,,2015,12
2015-12-14,Bhopal,23.25,77.42,26.36,10.11,,nasa_power,nasa_power,nasa_power,,29.41,15.89,nasa_power,16.25,,0.0,0,0.1589,,2015,12
2015-12-15,Bhopal,23.25,77.42,26.2,6.55,,nasa_power,nasa_power,nasa_power,,21.54,17.26,nasa_power,19.65,,0.0,0,0.17260000000000003,,2015,12
2015-12-16,Bhopal,23.25,77.42,28.04,6.73,,nasa_power,nasa_power,nasa_power,,23.58,16.14,nasa_power,21.31,,0.0,0,0.16140000000000002,,2015,12
2015-12-17,Bhopal,23.25,77.42,27.68,9.8,,nasa_power,nasa_power,nasa_power,,22.82,15.77,nasa_power,17.88,,0.0,0,0.1577,,2015,12
2015-12-18,Bhopal,23.25,77.42,25.43,7.62,,nasa_power,nasa_power,nasa_power,,25.96,16.37,nasa_power,17.81,,0.0,0,0.1637,,2015,12
2015-12-19,Bhopal,23.25,77.42,26.66,6.48,,nasa_power,nasa_power,nasa_power,,25.26,15.89,nasa_power,20.18,,0.0,0,0.1589,,2015,12
2015-12-20,Bhopal,23.25,77.42,27.85,8.86,,nasa_power,nasa_power,nasa_power,,29.15,14.51,nasa_power,18.990000000000002,,0.0,0,0.1451,,2015,12
2015-12-21,Bhopal,23.25,77.42,26.05,7.95,,nasa_power,nasa_power,nasa_power,,28.03,14.88,nasa_power,18.1,,0.0,0,0.14880000000000002,,2015,12
2015-12-22,Bhopal,23.25,77.42,25.38,7.17,,nasa_power,nasa_power,nasa_power,,30.04,14.84,nasa_power,18.21,,0.0,0,0.1484,,2015,12
2015-12-23,Bhopal,23.25,77.42,23.95,6.95,,nasa_power,nasa_power,nasa_power,,28.36,14.51,nasa_power,17.0,,0.0,0,0.1451,,2015,12
2015-12-24,Bhopal,23.25,77.42,22.87,6.86,,nasa_power,nasa_power,nasa_power,,30.19,13.7,nasa_power,16.01,,0.0,0,0.13699999999999998,,2015,12
2015-12-25,Bhopal,23.25,77.42,23.93,5.67,,nasa_power,nasa_power,nasa_power,,29.91,15.84,nasa_power,18.259999999999998,,0.0,0,0.1584,,2015,12
2015-12-26,Bhopal,23.25,77.42,25.23,6.78,,nasa_power,nasa_power,nasa_power,,22.51,16.53,nasa_power,18.45,,0.0,0,0.1653,,2015,12
2015-12-27,Bhopal,23.25,77.42,28.84,10.24,,nasa_power,nasa_power,nasa_power,,21.11,16.23,nasa_power,18.6,,0.0,0,0.1623,,2015,12
2015-12-28,Bhopal,23.25,77.42,30.75,13.46,,nasa_power,nasa_power,nasa_power,,21.45,16.8,nasa_power,17.29,,0.0,0,0.168,,2015,12
2015-12-29,Bhopal,23.25,77.42,31.87,14.07,,nasa_power,nasa_power,nasa_power,,24.66,16.47,nasa_power,17.8,,0.0,0,0.16469999999999999,,2015,12
2015-12-30,Bhopal,23.25,77.42,31.83,15.24,,nasa_power,nasa_power,nasa_power,,24.67,16.61,nasa_power,16.589999999999996,,0.0,0,0.1661,,2015,12
2015-12-31,Bhopal,23.25,77.42,31.45,12.73,,nasa_power,nasa_power,nasa_power,,31.57,16.06,nasa_power,18.72,,0.0,0,0.1606,,2015,12
2016-01-01,Bhopal,23.25,77.42,29.97,11.94,,nasa_power,nasa_power,nasa_power,,32.76,16.17,nasa_power,18.03,,0.0,0,0.1617,,2016,1
2016-01-02,Bhopal,23.25,77.42,28.65,11.18,,nasa_power,nasa_power,nasa_power,,30.77,14.98,nasa_power,17.47,,0.0,0,0.14980000000000002,,2016,1
2016-01-03,Bhopal,23.25,77.42,27.93,11.07,,nasa_power,nasa_power,nasa_power,,30.76,14.99,nasa_power,16.86,,0.0,0,0.1499,,2016,1
2016-01-04,Bhopal,23.25,77.42,28.74,10.5,,nasa_power,nasa_power,nasa_power,,26.03,15.84,nasa_power,18.24,,0.0,0,0.1584,,2016,1
2016-01-05,Bhopal,23.25,77.42,29.18,11.27,,nasa_power,nasa_power,nasa_power,,25.77,16.37,nasa_power,17.91,,0.0,0,0.1637,,2016,1
2016-01-06,Bhopal,23.25,77.42,29.79,12.61,,nasa_power,nasa_power,nasa_power,,25.23,16.36,nasa_power,17.18,,0.0,0,0.1636,,2016,1
2016-01-07,Bhopal,23.25,77.42,29.49,13.3,,nasa_power,nasa_power,nasa_power,,33.78,16.07,nasa_power,16.189999999999998,,0.0,0,0.1607,,2016,1
2016-01-08,Bhopal,23.25,77.42,28.9,15.0,,nasa_power,nasa_power,nasa_power,,35.47,15.55,nasa_power,13.899999999999999,,0.0,0,0.1555,,2016,1
2016-01-09,Bhopal,23.25,77.42,27.47,11.91,,nasa_power,nasa_power,nasa_power,,34.24,16.26,nasa_power,15.559999999999999,,0.0,0,0.16260000000000002,,2016,1
2016-01-10,Bhopal,23.25,77.42,27.84,10.49,,nasa_power,nasa_power,nasa_power,,22.46,17.13,nasa_power,17.35,,0.0,0,0.17129999999999998,,2016,1
2016-01-11,Bhopal,23.25,77.42,28.77,10.34,,nasa_power,nasa_power,nasa_power,,19.55,17.38,nasa_power,18.43,,0.0,0,0.17379999999999998,,2016,1
2016-01-12,Bhopal,23.25,77.42,29.0,11.24,,nasa_power,nasa_power,nasa_power,,22.78,16.01,nasa_power,17.759999999999998,,0.0,0,0.16010000000000002,,2016,1
2016-01-13,Bhopal,23.25,77.42,29.28,13.22,,nasa_power,nasa_power,nasa_power,,29.5,13.67,nasa_power,16.060000000000002,,0.0,0,0.13670000000000002,,2016,1
2016-01-14,Bhopal,23.25,77.42,29.08,12.97,,nasa_power,nasa_power,nasa_power,,33.99,14.55,nasa_power,16.11,,0.0,0,0.14550000000000002,,2016,1
2016-01-15,Bhopal,23.25,77.42,28.95,12.69,,nasa_power,nasa_power,nasa_power,,40.48,12.8,nasa_power,16.259999999999998,,0.0,0,0.128,,2016,1
2016-01-16,Bhopal,23.25,77.42,27.46,11.97,,nasa_power,nasa_power,nasa_power,,40.21,11.7,nasa_power,15.49,,0.0,0,0.11699999999999999,,2016,1
2016-01-17,Bhopal,23.25,77.42,24.57,12.64,,nasa_power,nasa_power,nasa_power,,47.09,9.44,nasa_power,11.93,,0.0,0,0.0944,,2016,1
2016-01-18,Bhopal,23.25,77.42,24.59,12.68,,nasa_power,nasa_power,nasa_power,,76.03,10.53,nasa_power,11.91,,0.0,0,0.10529999999999999,,2016,1
2016-01-19,Bhopal,23.25,77.42,22.8,9.73,,nasa_power,nasa_power,nasa_power,,79.13,3.78,nasa_power,13.07,,0.0,0,0.0378,,2016,1
2016-01-20,Bhopal,23.25,77.42,21.04,7.04,,nasa_power,nasa_power,nasa_power,,60.59,14.17,nasa_power,14.0,,0.0,0,0.1417,,2016,1
2016-01-21,Bhopal,23.25,77.42,22.12,8.02,,nasa_power,nasa_power,nasa_power,,41.05,16.92,nasa_power,14.100000000000001,,0.0,0,0.16920000000000002,,2016,1
2016-01-22,Bhopal,23.25,77.42,22.44,5.3,,nasa_power,nasa_power,nasa_power,,37.18,18.54,nasa_power,17.14,,0.0,0,0.18539999999999998,,2016,1
2016-01-23,Bhopal,23.25,77.42,24.48,4.4,,nasa_power,nasa_power,nasa_power,,38.06,19.11,nasa_power,20.08,,0.0,0,0.1911,,2016,1
2016-01-24,Bhopal,23.25,77.42,26.04,5.94,,nasa_power,nasa_power,nasa_power,,37.03,19.14,nasa_power,20.099999999999998,,0.0,0,0.19140000000000001,,2016,1
2016-01-25,Bhopal,23.25,77.42,26.85,6.48,,nasa_power,nasa_power,nasa_power,,37.58,18.5,nasa_power,20.37,,0.0,0,0.185,,2016,1
2016-01-26,Bhopal,23.25,77.42,28.73,7.83,,nasa_power,nasa_power,nasa_power,,33.58,18.08,nasa_power,20.9,,0.0,0,0.1808,,2016,1
2016-01-27,Bhopal,23.25,77.42,29.03,8.96,,nasa_power,nasa_power,nasa_power,,33.25,18.02,nasa_power,20.07,,0.0,0,0.1802,,2016,1
2016-01-28,Bhopal,23.25,77.42,29.29,11.15,,nasa_power,nasa_power,nasa_power,,36.71,17.95,nasa_power,18.14,,0.0,0,0.1795,,2016,1
2016-01-29,Bhopal,23.25,77.42,31.31,12.22,,nasa_power,nasa_power,nasa_power,,36.71,17.75,nasa_power,19.089999999999996,,0.0,0,0.1775,,2016,1
2016-01-30,Bhopal,23.25,77.42,32.44,14.64,,nasa_power,nasa_power,nasa_power,,34.68,18.36,nasa_power,17.799999999999997,,0.0,0,0.18359999999999999,,2016,1
2016-01-31,Bhopal,23.25,77.42,31.66,15.58,,nasa_power,nasa_power,nasa_power,,33.51,18.78,nasa_power,16.08,,0.0,0,0.18780000000000002,,2016,1
2016-02-01,Bhopal,23.25,77.42,30.88,15.35,,nasa_power,nasa_power,nasa_power,,36.68,18.32,nasa_power,15.53,,0.0,0,0.1832,,2016,2
2016-02-02,Bhopal,23.25,77.42,29.64,12.65,,nasa_power,nasa_power,nasa_power,,44.21,17.53,nasa_power,16.990000000000002,,0.0,0,0.1753,,2016,2
2016-02-03,Bhopal,23.25,77.42,27.87,11.39,,nasa_power,nasa_power,nasa_power,,37.08,18.65,nasa_power,16.48,,0.0,0,0.1865,,2016,2
2016-02-04,Bhopal,23.25,77.42,27.73,8.46,,nasa_power,nasa_power,nasa_power,,22.08,19.8,nasa_power,19.27,,0.0,0,0.198,,2016,2
2016-02-05,Bhopal,23.25,77.42,30.13,8.49,,nasa_power,nasa_power,nasa_power,,22.07,19.45,nasa_power,21.64,,0.0,0,0.1945,,2016,2
2016-02-06,Bhopal,23.25,77.42,32.47,10.3,,nasa_power,nasa_power,nasa_power,,25.78,16.32,nasa_power,22.169999999999998,,0.0,0,0.1632,,2016,2
2016-02-07,Bhopal,23.25,77.42,29.4,13.06,,nasa_power,nasa_power,nasa_power,,28.94,18.03,nasa_power,16.339999999999996,,0.0,0,0.18030000000000002,,2016,2
2016-02-08,Bhopal,23.25,77.42,28.29,10.01,,nasa_power,nasa_power,nasa_power,,23.0,17.75,nasa_power,18.28,,0.0,0,0.1775,,2016,2
2016-02-09,Bhopal,23.25,77.42,28.68,9.54,,nasa_power,nasa_power,nasa_power,,29.29,18.59,nasa_power,19.14,,0.0,0,0.1859,,2016,2
2016-02-10,Bhopal,23.25,77.42,31.05,10.84,,nasa_power,nasa_power,nasa_power,,29.82,18.19,nasa_power,20.21,,0.0,0,0.1819,,2016,2
2016-02-11,Bhopal,23.25,77.42,29.66,11.66,,nasa_power,nasa_power,nasa_power,,22.6,19.94,nasa_power,18.0,,0.0,0,0.19940000000000002,,2016,2
2016-02-12,Bhopal,23.25,77.42,30.13,12.49,,nasa_power,nasa_power,nasa_power,,30.06,19.87,nasa_power,17.64,,0.0,0,0.19870000000000002,,2016,2
2016-02-13,Bhopal,23.25,77.42,29.9,11.9,,nasa_power,nasa_power,nasa_power,,30.37,19.52,nasa_power,18.0,,0.0,0,0.1952,,2016,2
2016-02-14,Bhopal,23.25,77.42,29.79,12.25,,nasa_power,nasa_power,nasa_power,,27.07,19.54,nasa_power,17.54,,0.0,0,0.1954,,2016,2
2016-02-15,Bhopal,23.25,77.42,30.58,13.76,,nasa_power,nasa_power,nasa_power,,31.87,12.86,nasa_power,16.82,,0.0,0,0.1286,,2016,2
2016-02-16,Bhopal,23.25,77.42,30.35,17.61,,nasa_power,nasa_power,nasa_power,,45.16,14.32,nasa_power,12.740000000000002,,0.0,0,0.1432,,2016,2
2016-02-17,Bhopal,23.25,77.42,33.23,15.66,,nasa_power,nasa_power,nasa_power,,46.75,16.46,nasa_power,17.569999999999997,,0.0,0,0.16460000000000002,,2016,2
2016-02-18,Bhopal,23.25,77.42,34.64,17.43,,nasa_power,nasa_power,nasa_power,,37.39,18.88,nasa_power,17.21,,0.0,0,0.1888,,2016,2
2016-02-19,Bhopal,23.25,77.42,34.27,18.73,,nasa_power,nasa_power,nasa_power,,30.93,17.77,nasa_power,15.540000000000003,,0.0,0,0.1777,,2016,2
2016-02-20,Bhopal,23.25,77.42,32.61,20.02,,nasa_power,nasa_power,nasa_power,,36.13,14.86,nasa_power,12.59,,0.0,0,0.1486,,2016,2
2016-02-21,Bhopal,23.25,77.42,33.03,18.89,,nasa_power,nasa_power,nasa_power,,42.32,18.13,nasa_power,14.14,,0.0,0,0.1813,,2016,2
2016-02-22,Bhopal,23.25,77.42,32.61,15.98,,nasa_power,nasa_power,nasa_power,,17.7,20.8,nasa_power,16.63,,0.0,0,0.20800000000000002,,2016,2
2016-02-23,Bhopal,23.25,77.42,33.62,13.71,,nasa_power,nasa_power,nasa_power,,11.22,22.32,nasa_power,19.909999999999997,,0.0,0,0.2232,,2016,2
2016-02-24,Bhopal,23.25,77.42,33.75,13.95,,nasa_power,nasa_power,nasa_power,,11.13,21.78,nasa_power,19.8,,0.0,0,0.21780000000000002,,2016,2
2016-02-25,Bhopal,23.25,77.42,33.56,13.86,,nasa_power,nasa_power,nasa_power,,12.16,20.04,nasa_power,19.700000000000003,,0.0,0,0.2004,,2016,2
2016-02-26,Bhopal,23.25,77.42,32.77,16.07,,nasa_power,nasa_power,nasa_power,,13.75,19.48,nasa_power,16.700000000000003,,0.0,0,0.1948,,2016,2
2016-02-27,Bhopal,23.25,77.42,33.5,13.24,,nasa_power,nasa_power,nasa_power,,15.06,20.78,nasa_power,20.259999999999998,,0.0,0,0.2078,,2016,2
2016-02-28,Bhopal,23.25,77.42,33.63,12.75,,nasa_power,nasa_power,nasa_power,,15.09,21.38,nasa_power,20.880000000000003,,0.0,0,0.2138,,2016,2
2016-02-29,Bhopal,23.25,77.42,33.86,15.14,,nasa_power,nasa_power,nasa_power,,24.33,19.6,nasa_power,18.72,,0.0,0,0.196,,2016,2
2016-03-01,Bhopal,23.25,77.42,34.55,15.44,,nasa_power,nasa_power,nasa_power,,23.93,21.34,nasa_power,19.11,,0.0,0,0.2134,,2016,3
2016-03-02,Bhopal,23.25,77.42,35.39,16.56,,nasa_power,nasa_power,nasa_power,,24.63,20.51,nasa_power,18.830000000000002,,0.0,1,0.20510000000000003,,2016,3
2016-03-03,Bhopal,23.25,77.42,36.32,19.21,,nasa_power,nasa_power,nasa_power,,27.3,15.41,nasa_power,17.11,,0.0,1,0.15410000000000001,,2016,3
2016-03-04,Bhopal,23.25,77.42,36.04,19.32,,nasa_power,nasa_power,nasa_power,,28.12,18.58,nasa_power,16.72,,0.0,1,0.1858,,2016,3
2016-03-05,Bhopal,23.25,77.42,35.64,20.77,,nasa_power,nasa_power,nasa_power,,24.47,18.38,nasa_power,14.870000000000001,,0.0,1,0.1838,,2016,3
2016-03-06,Bhopal,23.25,77.42,33.68,21.69,,nasa_power,nasa_power,nasa_power,,29.01,20.56,nasa_power,11.989999999999998,,0.0,0,0.2056,,2016,3
2016-03-07,Bhopal,23.25,77.42,35.31,19.69,,nasa_power,nasa_power,nasa_power,,28.62,18.16,nasa_power,15.620000000000001,,0.0,1,0.1816,,2016,3
2016-03-08,Bhopal,23.25,77.42,34.91,18.07,,nasa_power,nasa_power,nasa_power,,32.37,21.75,nasa_power,16.839999999999996,,0.0,0,0.2175,,2016,3
2016-03-09,Bhopal,23.25,77.42,35.56,18.86,,nasa_power,nasa_power,nasa_power,,27.57,21.5,nasa_power,16.700000000000003,,0.0,1,0.215,,2016,3
2016-03-10,Bhopal,23.25,77.42,36.07,17.66,,nasa_power,nasa_power,nasa_power,,29.99,22.29,nasa_power,18.41,,0.0,1,0.2229,,2016,3
2016-03-11,Bhopal,23.25,77.42,38.04,18.7,,nasa_power,nasa_power,nasa_power,,25.66,23.21,nasa_power,19.34,,0.0,1,0.2321,,2016,3
2016-03-12,Bhopal,23.25,77.42,36.28,20.9,,nasa_power,nasa_power,nasa_power,,26.7,14.76,nasa_power,15.380000000000003,,0.0,1,0.1476,,2016,3
2016-03-13,Bhopal,23.25,77.42,30.97,20.37,,nasa_power,nasa_power,nasa_power,,43.91,19.27,nasa_power,10.599999999999998,,0.0,0,0.1927,,2016,3
2016-03-14,Bhopal,23.25,77.42,32.26,16.06,,nasa_power,nasa_power,nasa_power,,35.06,23.99,nasa_power,16.2,,0.0,0,0.2399,,2016,3
2016-03-15,Bhopal,23.25,77.42,32.2,15.71,,nasa_power,nasa_power,nasa_power,,43.94,18.52,nasa_power,16.490000000000002,,0.0,0,0.1852,,2016,3
2016-03-16,Bhopal,23.25,77.42,33.28,16.43,,nasa_power,nasa_power,nasa_power,,31.62,24.25,nasa_power,16.85,,0.0,0,0.2425,,2016,3
2016-03-17,Bhopal,23.25,77.42,35.46,16.8,,nasa_power,nasa_power,nasa_power,,25.7,21.75,nasa_power,18.66,,0.0,1,0.2175,,2016,3
2016-03-18,Bhopal,23.25,77.42,36.29,19.57,,nasa_power,nasa_power,nasa_power,,32.17,22.41,nasa_power,16.72,,0.0,1,0.2241,,2016,3
2016-03-19,Bhopal,23.25,77.42,36.57,19.52,,nasa_power,nasa_power,nasa_power,,28.56,24.23,nasa_power,17.05,,0.0,1,0.24230000000000002,,2016,3
2016-03-20,Bhopal,23.25,77.42,36.68,19.2,,nasa_power,nasa_power,nasa_power,,23.71,24.28,nasa_power,17.48,,0.0,1,0.24280000000000002,,2016,3
2016-03-21,Bhopal,23.25,77.42,36.91,17.71,,nasa_power,nasa_power,nasa_power,,17.84,25.22,nasa_power,19.199999999999996,,0.0,1,0.2522,,2016,3
